Time	250	250	500	500	1000	1000	1500	1500	2000	2000
2.9	-0.033359	-0.049069	-0.039894	0.550076	0.729069	0.682319	0.841062	1.356078	1.140626	1.083417
3	-0.024596	-0.047063	-0.039213	0.543482	0.725177	0.685323	0.842559	1.357888	1.15621	1.082874
3.1	-0.025102	-0.046568	-0.037389	0.539806	0.722857	0.683191	0.896832	1.359052	1.189518	1.08449
3.2	-0.022746	-0.044544	-0.030413	0.535928	0.720488	0.684164	0.956345	1.356639	1.265738	1.086069
3.3	-0.030388	-0.047317	-0.029827	0.536253	0.719371	0.680733	1.126552	1.354919	1.505459	1.085824
3.4	-0.026206	-0.046315	0.039129	0.535195	0.721201	0.68394	1.610882	1.356954	2.329866	1.088457
3.5	-0.024183	-0.04476	0.371722	0.535865	0.717406	0.68327	2.260168	1.356239	3.202916	1.086832
3.6	-0.026679	-0.040663	0.372804	0.535814	0.719026	0.681846	2.594978	1.358753	3.306053	1.08692
3.7	-0.027316	-0.039173	0.36111	0.538642	0.715002	0.679217	2.682939	1.358047	3.318371	1.087514
3.8	-0.026098	-0.03463	0.357993	0.535405	0.718363	0.682958	2.725839	1.360264	3.378277	1.091602
3.9	-0.02513	-0.032561	0.356602	0.53699	0.717562	0.682952	2.833701	1.358695	3.496042	1.093801
4	-0.027916	-0.026238	0.356768	0.534558	0.716657	0.685811	3.014167	1.36199	3.730037	1.095021
4.1	-0.028212	-0.021479	0.353324	0.537624	0.715528	0.684566	3.343245	1.362311	3.925154	1.09627
4.2	-0.028491	-0.016659	0.353424	0.535401	0.716772	0.685265	3.503259	1.364116	4.126958	1.104355
4.3	-0.02863	-0.000862	0.355192	0.536705	0.719743	0.686486	3.68566	1.36757	4.640896	1.107356
4.4	-0.028712	0.139698	0.35583	0.535692	0.716313	0.688871	3.88925	1.372612	4.908321	1.120024
4.5	-0.031909	0.190012	0.355336	0.535071	0.71715	0.689253	4.108094	1.380824	5.173025	1.141727
4.6	-0.029509	0.22234	0.35823	0.535408	0.720347	0.689863	4.325176	1.389869	5.425655	1.179704
4.7	-0.032738	0.22782	0.356971	0.537139	0.721671	0.691807	4.553073	1.408562	5.671188	1.285308
4.8	-0.029164	0.252818	0.357149	0.537873	0.720401	0.696361	4.780896	1.447067	5.952598	1.66975
4.9	-0.031852	0.282722	0.358807	0.539097	0.72016	0.70043	5.001356	1.544608	6.222593	2.604359
5	-0.030143	0.303291	0.357884	0.540302	0.722253	0.704858	5.217714	1.924265	6.480446	3.479933
5.1	-0.027731	0.291595	0.357616	0.545286	0.721757	0.708126	5.434595	2.947839	6.746469	4.01664
5.2	-0.03193	0.30718	0.358628	0.543074	0.721451	0.721461	5.660674	3.816019	7.0066	4.367975
5.3	-0.030342	0.281051	0.360485	0.54472	0.727456	0.743864	5.875777	4.308232	7.281643	4.874181
5.4	-0.035514	0.31596	0.360273	0.546362	0.729906	0.792216	6.087797	4.69248	7.541586	5.124966
5.5	-0.035606	0.318846	0.361743	0.54992	0.738338	0.926587	6.280848	5.029598	7.799073	5.377481
5.6	-0.035256	0.286141	0.363155	0.554656	0.739784	1.223081	6.483459	5.318132	8.070208	5.630867
5.7	-0.033262	0.332444	0.364251	0.554942	0.744071	1.393855	6.679297	5.593349	8.320552	5.87559
5.8	-0.036417	0.28015	0.363962	0.563873	0.755706	2.30382	6.875	5.844338	8.584575	6.098575
5.9	-0.033257	0.32873	0.366205	0.572459	0.77338	2.716279	7.066724	6.081604	8.842851	6.28938
6	-0.036322	0.326852	0.367427	0.583646	0.814271	2.970907	7.252788	6.313784	9.097252	6.511545
6.1	-0.034178	0.314049	0.36748	0.596128	0.930116	3.208332	7.4408	6.525914	9.33846	6.736032
6.2	-0.033731	0.307028	0.369606	0.627685	1.358646	3.369713	7.628379	6.753905	9.56765	6.925744
6.3	-0.031622	0.330749	0.370358	0.691688	1.889005	3.528672	7.811737	6.959602	9.78377	7.100253
6.4	-0.031468	0.303814	0.374503	0.788517	2.106846	3.682912	7.984028	7.177862	10.018831	7.267672
6.5	-0.024237	0.326628	0.373291	0.851934	2.655701	3.829397	8.16263	7.558814	10.246834	7.42746
6.6	-0.033272	0.322998	0.378183	0.918258	2.929037	3.982229	8.326123	7.772362	10.454779	7.539242
6.7	-0.03414	0.329263	0.382382	0.976033	3.174821	4.12769	8.492187	7.965142	10.666376	7.590203
6.8	-0.033407	0.330834	0.385932	1.040732	3.344826	4.265078	8.659718	8.139985	10.869278	7.700883
6.9	-0.016861	0.342884	0.391497	1.157369	3.499342	4.408559	8.826077	8.334495	11.076186	7.794212
7	-0.010384	0.334288	0.397953	1.305024	3.647725	4.538358	8.96981	8.515158	11.27041	7.900218
7.1	-0.018519	0.360958	0.4141	1.394545	3.790027	4.670496	9.124826	8.695025	11.457444	7.974578
7.2	-0.014209	0.377628	0.428795	1.45764	3.924731	4.801714	9.271331	8.870924	11.664243	8.066474
7.3	-0.001807	0.37113	0.464239	1.530852	4.055118	4.922225	9.412211	9.037194	11.844561	8.18727
7.4	-0.002004	0.352877	0.526027	1.570583	4.198299	5.051271	9.570339	9.1998	12.216705	8.291972
7.5	0.001945	0.3769	0.509811	1.638325	4.337183	5.163583	9.722134	9.362056	12.391652	8.425352
7.6	-0.00902	0.353696	0.449707	1.68113	4.462637	5.409568	9.8491	9.530845	12.560835	8.606993
7.7	-0.028047	0.343702	0.486232	1.729759	4.574354	5.516064	9.985738	9.682761	12.733482	8.766627
7.8	0.004011	0.378176	0.490123	1.775866	4.716218	5.614114	10.11995	9.832607	12.904753	8.98083
7.9	0.002245	0.381503	0.518963	1.817621	4.840035	5.73593	10.26456	9.977912	13.061965	9.169854
8	0.010952	0.390225	0.371708	1.873041	4.934897	5.841167	10.398387	10.123662	13.223158	9.361384
8.1	0.015022	0.386901	0.26506	1.905413	5.039029	5.950326	10.523226	10.260666	13.3704	9.564085
8.2	0.023647	0.397085	0.180867	1.931825	5.18374	6.037558	10.646176	10.411245	13.527614	9.768273
8.3	0.030231	0.380688	0.255657	2.002381	5.309763	6.131074	10.771482	10.531084	13.688077	9.970938
8.4	0.034044	0.387453	0.572952	2.043201	5.531397	6.230141	10.891374	10.655171	13.833377	10.171795
8.5	0.021267	0.418428	0.656801	2.0942	5.65689	6.326604	11.007916	10.788507	13.986495	10.359831
8.6	0.013521	0.408596	0.691633	2.141478	5.767179	6.409482	11.124471	10.913735	14.119688	10.542893
8.7	0.008609	0.439947	0.659327	2.1847	5.875639	6.509547	11.234113	11.032325	14.264376	10.746665
8.8	0.015181	0.426794	0.675181	2.23811	5.976346	6.596439	11.349602	11.162585	14.392334	10.928741
8.9	0.048586	0.420269	0.715425	2.288182	6.080376	6.687813	11.457133	11.268847	14.527374	11.114167
9	0.116929	0.426078	0.732463	2.316373	6.183761	6.778206	11.568599	11.3747	14.666333	11.294729
9.1	0.154967	0.439451	0.772746	2.375086	6.285686	6.854266	11.666386	11.487226	14.794891	11.481494
9.2	0.213029	0.424949	0.813096	2.432581	6.398377	6.942577	11.766215	11.610916	14.923779	11.670384
9.3	0.299263	0.429084	0.838578	2.486184	6.508784	7.024498	11.869732	11.73124	15.043931	11.851974
9.4	0.353003	0.436015	0.876571	2.532102	6.598788	7.097801	12.053887	11.834907	15.165173	12.031369
9.5	0.420163	0.433669	0.822244	2.586664	6.686868	7.189693	12.146151	11.935855	15.296247	12.200121
9.6	0.440606	0.436857	0.956601	2.644835	6.78228	7.342332	12.238191	12.034015	15.430994	12.369774
9.7	0.473482	0.445112	0.955389	2.690202	6.878158	7.423273	12.335734	12.130036	15.565248	12.531371
9.8	0.492097	0.441749	0.959944	2.749217	6.977434	7.5054	12.427956	12.234468	15.676687	12.683272
9.9	0.49349	0.449885	1.025838	2.790037	7.051186	7.569849	12.523601	12.34105	15.787936	12.840732
10	0.504766	0.446566	1.018224	2.838331	7.135271	7.644498	12.611231	12.439122	15.904845	12.98921
10.1	0.506544	0.453738	1.087484	2.876154	7.221869	7.702421	12.687822	12.547059	16.016754	13.155231
10.2	0.510841	0.498024	1.05283	2.94525	7.30165	7.769848	12.7764	12.630877	16.128572	13.294709
10.3	0.502031	0.505062	1.112823	3.00249	7.390276	7.834503	12.862367	12.718114	16.238781	13.457374
10.4	0.497561	0.496299	1.171363	3.059826	7.485378	7.908353	12.934464	12.81225	16.352688	13.598802
10.5	0.511465	0.512625	1.187814	3.104871	7.562414	7.967065	13.013724	12.889174	16.441341	13.743999
10.6	0.519046	0.511797	1.245285	3.141806	7.653308	8.035745	13.089857	12.976432	16.532188	13.879215
10.7	0.51789	0.523747	1.285013	3.196819	7.730282	8.106082	13.155783	13.06866	16.636122	14.012466
10.8	0.504623	0.548309	1.395936	3.267053	7.802257	8.167192	13.235435	13.152791	16.74144	14.14164
10.9	0.4974	0.518911	1.439547	3.305609	7.871203	8.217528	13.302135	13.224563	16.840616	14.288059
11	0.494577	0.511739	1.505348	3.369411	7.956338	8.265105	13.371426	13.307287	16.924618	14.415334
11.1	0.472424	0.529659	1.581641	3.413671	8.024843	8.322646	13.447792	13.375836	17.020437	14.547817
11.2	0.482878	0.548967	1.613488	3.451046	8.108944	8.386806	13.517531	13.447875	17.108446	14.678509
11.3	0.490081	0.544996	1.677128	3.514178	8.174207	8.45092	13.586216	13.527579	17.199415	14.808079
11.4	0.478206	0.554611	1.686164	3.54359	8.242682	8.517572	13.645058	13.586183	17.291481	14.944642
11.5	0.479466	0.53716	1.736186	3.597405	8.313833	8.558338	13.707751	13.666441	17.39035	15.073491
11.6	0.463337	0.549671	1.822497	3.638654	8.374779	8.606799	13.768024	13.737352	17.540928	15.189075
11.7	0.475217	0.547841	1.869752	3.70596	8.436666	8.659868	13.834059	13.802028	17.630981	15.426769
11.8	0.472043	0.560787	1.945551	3.748002	8.506325	8.715719	13.901455	13.877821	17.723345	15.551544
11.9	0.478305	0.571434	2.002663	3.761504	8.577251	8.750562	13.969261	13.949806	17.800989	15.667113
12	0.460209	0.566642	2.026169	3.82048	8.641616	8.804973	14.03303	13.993174	17.874079	15.786802
12.1	0.4611	0.577588	2.119909	3.867251	8.698895	8.855052	14.098455	14.047988	17.948298	15.892016
12.2	0.450748	0.600146	2.193152	3.918473	8.758728	8.907863	14.14729	14.115425	18.038288	16.015404
12.3	0.475061	0.599911	2.254769	3.953408	8.825372	8.956499	14.200233	14.177391	18.117371	16.132423
12.4	0.466767	0.58059	2.293881	3.988536	8.877609	9.014668	14.241224	14.245331	18.204025	16.229591
12.5	0.4787	0.599961	2.367318	4.041077	8.933455	9.052466	14.2948	14.311486	18.265291	16.340611
12.6	0.460261	0.603931	2.469937	4.072628	8.984967	9.106648	14.339128	14.362321	18.344555	16.437851
12.7	0.455567	0.592108	2.525233	4.092994	9.036189	9.189826	14.393825	14.407728	18.407528	16.536026
12.8	0.4614	0.584511	2.588788	4.149749	9.097987	9.235516	14.451411	14.460628	18.490959	16.644506
12.9	0.440338	0.592025	2.633772	4.198838	9.151464	9.280783	14.482025	14.508227	18.558392	16.760197
13	0.457025	0.59629	2.69576	4.240118	9.206794	9.317794	14.544333	14.561188	18.63587	16.847061
13.1	0.445958	0.614223	2.752441	4.279399	9.244474	9.355781	14.584949	14.613945	18.694576	16.925882
13.2	0.466797	0.621718	2.809763	4.324358	9.294436	9.386415	14.631539	14.672512	18.755163	17.044313
13.3	0.483814	0.622674	2.868752	4.358737	9.345527	9.42002	14.692996	14.720931	18.812962	17.147961
13.4	0.472048	0.632169	2.935616	4.395294	9.386533	9.454564	14.735131	14.772099	18.867464	17.230024
13.5	0.488028	0.639861	2.996363	4.431828	9.435326	9.499205	14.764911	14.807239	18.916553	17.315552
13.6	0.480909	0.619804	3.038418	4.479365	9.475337	9.534685	14.805891	14.847812	19.045477	17.405605
13.7	0.485457	0.632312	3.094195	4.515903	9.524801	9.570721	14.855081	14.885967	19.104534	17.57863
13.8	0.493769	0.640757	3.159549	4.561947	9.569811	9.602669	14.887571	14.925618	19.170908	17.671553
13.9	0.503968	0.643261	3.217453	4.599699	9.609136	9.625695	14.9222	14.968955	19.225712	17.763725
14	0.490558	0.628742	3.27718	4.633163	9.652398	9.657446	14.95113	15.016331	19.27853	17.860725
14.1	0.492841	0.648749	3.318112	4.662302	9.690407	9.679561	14.991401	15.058357	19.318172	17.93387
14.2	0.498196	0.657628	3.393908	4.699564	9.736815	9.712688	15.013835	15.081067	19.372301	18.003769
14.3	0.503474	0.667569	3.419779	4.734326	9.780904	9.739306	15.061176	15.126513	19.430717	18.073061
14.4	0.515818	0.675095	3.485631	4.767033	9.821493	9.778002	15.100464	15.162803	19.464527	18.165516
14.5	0.505646	0.68824	3.548228	4.803517	9.85078	9.817659	15.133742	15.199637	19.496771	18.237473
14.6	0.523008	0.688258	3.613978	4.840849	9.8911	9.842759	15.150885	15.219403	19.548096	18.314089
14.7	0.509068	0.701415	3.664878	4.863348	9.930112	9.865595	15.177052	15.258532	19.584225	18.384125
14.8	0.519708	0.714694	3.710831	4.89615	9.950651	9.901391	15.234822	15.292437	19.636923	18.440945
14.9	0.51288	0.702146	3.750803	4.929644	9.997674	9.923467	15.262774	15.314537	19.68329	18.534559
15	0.505131	0.7182	3.805537	4.951687	10.013287	9.942704	15.303529	15.346244	19.713421	18.598536
15.1	0.535372	0.706127	3.850821	4.993883	10.046718	9.972398	15.32299	15.37988	19.743313	18.665766
15.2	0.517514	0.723238	3.891088	5.002781	10.088211	9.988959	15.362581	15.414001	19.792229	18.729923
15.3	0.518968	0.710427	3.960251	5.05134	10.122052	10.022794	15.386936	15.441827	19.8228	18.780283
15.4	0.52658	0.717869	3.996797	5.082939	10.135264	10.031667	15.413905	15.47372	19.831068	18.842333
15.5	0.529308	0.707044	4.035563	5.095582	10.162024	10.026455	15.426051	15.491167	19.860529	18.911369
15.6	0.553652	0.733323	4.079265	5.126875	10.170226	10.04403	15.436521	15.527728	19.910019	18.967054
15.7	0.570161	0.738722	4.132963	5.142343	10.20459	10.064354	15.454438	15.545274	19.921675	19.031111
15.8	0.554447	0.738231	4.171721	5.179264	10.250517	10.092223	15.477063	15.583303	19.945522	19.086262
15.9	0.549758	0.744011	4.223309	5.202469	10.284108	10.121525	15.499393	15.602875	19.974609	19.12303
16	0.568973	0.731365	4.267332	5.224738	10.311932	10.149512	15.49422	15.604299	20.002453	19.208605
16.1	0.572542	0.735153	4.305211	5.25047	10.336901	10.151391	15.521445	15.61378	20.043169	19.252653
16.200001	0.567291	0.740969	4.347181	5.263256	10.364757	10.174164	15.552835	15.624089	20.060728	19.305426
16.299999	0.550534	0.75483	4.391248	5.290606	10.394766	10.200113	15.558643	15.664452	20.066372	19.364544
16.4	0.578323	0.762829	4.436097	5.316353	10.408924	10.2091	15.550711	15.695498	20.057276	19.416891
16.5	0.578703	0.757335	4.467427	5.33349	10.429781	10.224056	15.560966	15.709054	20.063414	19.459002
16.6	0.573833	0.767267	4.510387	5.365717	10.456559	10.244344	15.578403	15.719765	20.110701	19.503368
16.700001	0.580574	0.759999	4.541042	5.375529	10.47928	10.269162	15.590615	15.73522	20.173084	19.565702
16.799999	0.593757	0.781846	4.577792	5.386384	10.49977	10.286408	15.606628	15.754175	20.163363	19.619308
16.9	0.584384	0.778632	4.617913	5.404777	10.509463	10.304667	15.621344	15.763411	20.183458	19.664955
17	0.581249	0.783652	4.63501	5.420444	10.519225	10.316585	15.621268	15.775807	20.201019	19.691801
17.1	0.607259	0.792138	4.670121	5.44721	10.542294	10.339224	15.644294	15.775419	20.206787	19.738821
17.200001	0.599189	0.805658	4.749995	5.467435	10.567921	10.34707	15.661343	15.776041	20.226051	19.777405
17.299999	0.586058	0.804306	4.766295	5.496403	10.588439	10.355783	15.67562	15.789049	20.230703	19.819149
17.4	0.591477	0.788219	4.801028	5.507803	10.612279	10.370045	15.676757	15.814395	20.236757	19.86771
17.5	0.588768	0.79022	4.822504	5.522856	10.620225	10.374998	15.677654	15.808306	20.252623	19.908781
17.6	0.614533	0.7921	4.855168	5.520226	10.62878	10.385157	15.673349	15.828792	20.28017	19.950352
17.700001	0.611858	0.802047	4.885596	5.540693	10.63721	10.378284	15.66653	15.836318	20.280367	19.986256
17.799999	0.604967	0.805776	4.913455	5.55173	10.656572	10.406328	15.651615	15.82816	20.272243	20.024879
17.9	0.625775	0.803705	4.950901	5.555616	10.665441	10.407816	15.654033	15.838757	20.302385	20.04281
18	0.633004	0.816022	4.973889	5.562138	10.683817	10.424082	15.659571	15.831795	20.310869	20.057785
18.1	0.625694	0.815805	4.995524	5.575129	10.687143	10.429091	15.67392	15.848382	20.304501	20.081936
18.200001	0.647805	0.824528	5.037622	5.588247	10.705544	10.440627	15.675489	15.862008	20.317585	20.108744
18.299999	0.63907	0.832163	5.060358	5.601046	10.716802	10.44181	15.669536	15.85294	20.311157	20.132637
18.4	0.634558	0.821291	5.088504	5.613774	10.728207	10.446239	15.681359	15.851912	20.309566	20.146318
18.5	0.635392	0.830475	5.113573	5.626495	10.743815	10.461212	15.659123	15.85536	20.289423	20.192041
18.6	0.642183	0.834628	5.138927	5.64184	10.73673	10.46782	15.655505	15.838117	20.307606	20.220518
18.700001	0.660832	0.839259	5.158898	5.651791	10.747593	10.461854	15.658146	15.854151	20.304829	20.212793
18.799999	0.644992	0.838714	5.185621	5.658013	10.75834	10.478662	15.661453	15.829271	20.300039	20.240776
18.9	0.647931	0.857127	5.209956	5.667251	10.768493	10.460051	15.658842	15.828692	20.284149	20.277758
19	0.678871	0.859509	5.235256	5.67503	10.774303	10.477225	15.628949	15.838812	20.280359	20.292942
19.1	0.673943	0.856094	5.246643	5.687673	10.776854	10.487085	15.627441	15.813554	20.269367	20.318815
19.200001	0.68314	0.869833	5.262695	5.690335	10.787646	10.489905	15.612097	15.800118	20.255226	20.331444
19.299999	0.693524	0.871692	5.258677	5.688556	10.803996	10.476512	15.602624	15.814684	20.244558	20.344667
19.4	0.679004	0.882747	5.282965	5.699123	10.795583	10.494439	15.600008	15.812773	20.285442	20.372314
19.5	0.679664	0.880076	5.309986	5.706625	10.813997	10.479465	15.581152	15.797152	20.27039	20.397005
19.6	0.688101	0.878932	5.319731	5.705146	10.814334	10.471768	15.572966	15.783957	20.23912	20.397823
19.700001	0.687443	0.885964	5.341199	5.723036	10.808493	10.473384	15.556894	15.76848	20.193899	20.42034
19.799999	0.704429	0.901019	5.360615	5.727374	10.820732	10.484365	15.555571	15.743356	20.174664	20.419891
19.9	0.714132	0.898604	5.381211	5.735255	10.839748	10.476292	15.53119	15.731637	20.163515	20.435795
20	0.709908	0.902262	5.391495	5.740932	10.835899	10.462217	15.523509	15.728686	20.157688	20.428707
20.1	0.70716	0.90564	5.413724	5.733389	10.838476	10.477215	15.515115	15.722113	20.131504	20.44906
20.200001	0.704417	0.916227	5.423094	5.743108	10.846398	10.477784	15.509141	15.697816	20.117117	20.447681
20.299999	0.712625	0.912137	5.432554	5.748293	10.838369	10.47952	15.498305	15.663451	20.09503	20.451897
20.4	0.73073	0.915547	5.448067	5.750231	10.831925	10.461481	15.491244	15.65615	20.05616	20.458595
20.5	0.73765	0.909526	5.464625	5.763625	10.83174	10.461179	15.458225	15.645817	20.046453	20.454002
20.6	0.742409	0.932756	5.475959	5.770289	10.827999	10.458004	15.435948	15.609377	20.008457	20.459949
20.700001	0.738402	0.934515	5.482435	5.785483	10.816154	10.456837	15.42452	15.600207	20.015226	20.481464
20.799999	0.74644	0.930569	5.499899	5.777658	10.803983	10.465849	15.418765	15.573295	20.015875	20.489622
20.9	0.745256	0.941246	5.50842	5.789185	10.801065	10.454533	15.395963	15.56086	19.971453	20.500259
21	0.75064	0.960248	5.517529	5.779202	10.803647	10.434117	15.371592	15.576172	19.961664	20.487553
21.1	0.758703	0.960083	5.525733	5.782999	10.79404	10.437079	15.360707	15.54921	19.978085	20.479403
21.200001	0.756525	0.962254	5.541653	5.790245	10.774332	10.425593	15.35885	15.518668	19.936945	20.467056
21.299999	0.772272	0.955647	5.548675	5.787963	10.77906	10.414689	15.352913	15.493633	19.92992	20.468599
21.4	0.782227	0.963486	5.565875	5.802625	10.772748	10.411963	15.317175	15.492904	19.912476	20.479557
21.5	0.786024	0.959979	5.568118	5.799841	10.768236	10.393256	15.278545	15.498426	19.883467	20.475836
21.6	0.787275	0.959083	5.586288	5.788027	10.758657	10.378578	15.261674	15.465188	19.888422	20.467239
21.700001	0.797249	0.971476	5.591098	5.792006	10.750697	10.377248	15.243541	15.457348	19.855137	20.454395
21.799999	0.798823	0.966832	5.595933	5.797693	10.753543	10.368923	15.233386	15.407074	19.832989	20.434748
21.9	0.801814	0.970861	5.616327	5.792087	10.748752	10.342783	15.217333	15.397286	19.803898	20.440159
22	0.800363	0.975885	5.625079	5.803521	10.739576	10.332337	15.194231	15.384112	19.772589	20.415775
22.1	0.811045	0.971931	5.618034	5.798593	10.735671	10.332347	15.152463	15.376237	19.754599	20.421274
22.200001	0.816997	0.979303	5.61879	5.81437	10.726818	10.324654	15.128663	15.333638	19.741671	20.42775
22.299999	0.823954	0.991563	5.627264	5.795399	10.708211	10.319312	15.120749	15.303583	19.722757	20.430964
22.4	0.833738	0.99595	5.646633	5.797662	10.703722	10.304738	15.103543	15.30165	19.702497	20.405031
22.5	0.833101	0.991997	5.642953	5.795887	10.709846	10.290315	15.080504	15.280859	19.659838	20.396074
22.6	0.83912	0.999685	5.64925	5.800752	10.695523	10.283308	15.058949	15.219559	19.642323	20.37377
22.700001	0.84155	1.00664	5.655909	5.791906	10.686676	10.266086	15.037293	15.206643	19.640884	20.365223
22.799999	0.850853	1.008328	5.673078	5.781782	10.682994	10.260573	15.0117	15.171876	19.574375	20.344786
22.9	0.860599	1.018959	5.682593	5.793427	10.658493	10.254927	14.987771	15.168536	19.556099	20.355024
23	0.853102	1.023824	5.685719	5.800667	10.637018	10.234729	14.96928	15.150178	19.528845	20.335739
23.1	0.856154	1.027689	5.671019	5.807819	10.622074	10.217441	14.941754	15.134262	19.498205	20.304602
23.200001	0.864605	1.032379	5.681589	5.804353	10.608007	10.213339	14.891094	15.115756	19.481514	20.291914
23.299999	0.859966	1.047235	5.704083	5.806304	10.59579	10.164735	14.87723	15.093437	19.483212	20.266352
23.4	0.860816	1.038801	5.7146	5.795005	10.591413	10.165753	14.870574	15.07147	19.459597	20.239307
23.5	0.865326	1.064388	5.711	5.800876	10.57442	10.164288	14.864295	15.049484	19.419622	20.242456
23.6	0.860369	1.068052	5.712184	5.807096	10.566712	10.140443	14.839688	15.015789	19.419294	20.230577
23.700001	0.874962	1.066689	5.717888	5.794724	10.536858	10.131964	14.814047	14.964893	19.393108	20.206244
23.799999	0.88491	1.074352	5.725296	5.802989	10.515954	10.117237	14.797047	14.940305	19.356453	20.172201
23.9	0.89601	1.094772	5.727384	5.789002	10.502171	10.078956	14.761777	14.892467	19.312651	20.172575
24	0.899112	1.086593	5.728772	5.795743	10.485102	10.066482	14.710246	14.897192	19.276291	20.151075
24.1	0.904413	1.103233	5.728088	5.797001	10.467695	10.045478	14.686948	14.864815	19.252155	20.120203
24.200001	0.904105	1.103409	5.739996	5.794352	10.460977	10.032948	14.655439	14.860315	19.206631	20.099819
24.299999	0.911421	1.105938	5.753861	5.787063	10.435994	10.029747	14.650442	14.803414	19.1693	20.072557
24.4	0.919176	1.113919	5.744524	5.78851	10.424282	10.01665	14.634582	14.797503	19.14543	20.039673
24.5	0.9363	1.13184	5.740269	5.779729	10.423921	10.009224	14.622993	14.779603	19.084866	20.00976
24.6	0.937416	1.140133	5.731837	5.781444	10.409568	9.992011	14.616158	14.743047	19.075703	19.977598
24.700001	0.94295	1.150777	5.733813	5.78009	10.393859	9.982413	14.587662	14.727732	19.06525	19.953037
24.799999	0.947702	1.159979	5.746706	5.792039	10.367176	9.970562	14.568758	14.688144	19.039394	19.941746
24.9	0.951288	1.159297	5.741922	5.782936	10.351134	9.959603	14.546136	14.670576	19.04414	19.908035
25	0.960814	1.185319	5.733016	5.777444	10.344831	9.936007	14.517937	14.648484	19.043095	19.887747
25.1	0.974645	1.198014	5.732005	5.77842	10.305133	9.907395	14.477034	14.618219	19.019615	19.87594
25.200001	0.977491	1.199584	5.7226	5.77721	10.301424	9.92063	14.46092	14.578831	18.981653	19.822092
25.299999	0.974295	1.197648	5.724467	5.764909	10.279247	9.910318	14.428489	14.556122	18.935333	19.809471
25.4	0.979856	1.208845	5.735531	5.756796	10.268759	9.883088	14.443495	14.548356	18.961739	19.775299
